Year,Value,UNIT_MEASURE,SERIES
2000,2111.65,HA_TH,AG_LND_FRSTN
2010,2102.66,HA_TH,AG_LND_FRSTN
2015,2160.5,HA_TH,AG_LND_FRSTN
2016,2176.51,HA_TH,AG_LND_FRSTN
2017,2187.91,HA_TH,AG_LND_FRSTN
2018,2187.91,HA_TH,AG_LND_FRSTN
2019,2187.91,HA_TH,AG_LND_FRSTN
2020,2187.91,HA_TH,AG_LND_FRSTN
2000,41.24316,PT,AG_LND_FRST
2010,41.06758,PT,AG_LND_FRST
2015,42.19727,PT,AG_LND_FRST
2016,42.50996,PT,AG_LND_FRST
2017,42.73262,PT,AG_LND_FRST
2018,42.73262,PT,AG_LND_FRST
2019,42.73262,PT,AG_LND_FRST
2020,42.73262,PT,AG_LND_FRST
2020,5120.0,HA_TH,AG_LND_TOTL
2010,5120.0,HA_TH,AG_LND_TOTL
2015,5120.0,HA_TH,AG_LND_TOTL
2016,5120.0,HA_TH,AG_LND_TOTL
2017,5120.0,HA_TH,AG_LND_TOTL
2018,5120.0,HA_TH,AG_LND_TOTL
2019,5120.0,HA_TH,AG_LND_TOTL
2020,5120.0,HA_TH,AG_LND_TOTL
